date,time1,time2,duration,transfer,flight_number1,flight_number2,left_date,country,price
02월 07일,14:57,20:35,19시간 35분,"  HNL
 경유",KE053,HA563   하와이안항공 항공기로 운항,99,hawai,"최저 1,239,100 원"
02월 07일,20:35,16:17,29시간 16분,"  HNL
 경유",KE053,HA123   하와이안항공 항공기로 운항,99,hawai,"최저 1,239,100 원"
02월 07일,16:17,20:35,30시간 15분,"  HNL
 경유",KE053,HA143   하와이안항공 항공기로 운항,99,hawai,"최저 1,239,100 원"
02월 07일,20:35,16:42,31시간 20분,"  HNL
 경유",KE053,HA163   하와이안항공 항공기로 운항,99,hawai,"최저 1,239,100 원"
02월 07일,16:42,20:35,32시간 5분,"  HNL
 경유",KE053,HA183   하와이안항공 항공기로 운항,99,hawai,"최저 1,239,100 원"
02월 08일,21:25,13:10,10시간 45분,"  HNL
 경유",KE7895   하와이안항공 항공기로 운항,HA273   하와이안항공 항공기로 운항,100,hawai,"최저 1,729,100 원"
02월 08일,13:10,21:25,10시간 45분,"  HNL
 경유",KE7895   하와이안항공 항공기로 운항,KE7757   하와이안항공 항공기로 운항,100,hawai,"최저 1,548,500 원"
02월 08일,21:25,13:10,11시간 25분,"  HNL
 경유",KE7895   하와이안항공 항공기로 운항,HA293   하와이안항공 항공기로 운항,100,hawai,"최저 1,729,100 원"
02월 08일,13:10,21:25,11시간 25분,"  HNL
 경유",KE7895   하와이안항공 항공기로 운항,KE7751   하와이안항공 항공기로 운항,100,hawai,"최저 1,548,500 원"
02월 08일,21:25,13:50,11시간 35분,"  HNL
 경유",KE053,HA273   하와이안항공 항공기로 운항,100,hawai,"최저 1,239,100 원"
02월 08일,13:50,21:25,11시간 35분,"  HNL
 경유",KE053,KE7757   하와이안항공 항공기로 운항,100,hawai,"최저 1,058,500 원"
02월 08일,21:25,13:50,12시간 15분,"  HNL
 경유",KE053,HA293   하와이안항공 항공기로 운항,100,hawai,"최저 1,239,100 원"
02월 08일,13:50,20:35,12시간 15분,"  HNL
 경유",KE053,KE7751   하와이안항공 항공기로 운항,100,hawai,"최저 1,058,500 원"
02월 08일,20:35,13:10,12시간 32분,"  HNL
 경유",KE7895   하와이안항공 항공기로 운항,HA323   하와이안항공 항공기로 운항,100,hawai,"최저 1,729,100 원"
02월 08일,13:10,20:35,12시간 32분,"  HNL
 경유",KE7895   하와이안항공 항공기로 운항,KE7753   하와이안항공 항공기로 운항,100,hawai,"최저 1,548,500 원"
02월 08일,20:35,13:10,13시간 22분,"  HNL
 경유",KE053,HA323   하와이안항공 항공기로 운항,100,hawai,"최저 1,239,100 원"
02월 08일,13:10,20:35,13시간 22분,"  HNL
 경유",KE053,KE7753   하와이안항공 항공기로 운항,100,hawai,"최저 1,058,500 원"
02월 08일,20:35,13:50,13시간 52분,"  HNL
 경유",KE7895   하와이안항공 항공기로 운항,HA353   하와이안항공 항공기로 운항,100,hawai,"최저 1,729,100 원"
02월 08일,13:50,20:35,14시간 17분,"  HNL
 경유",KE7895   하와이안항공 항공기로 운항,HA373   하와이안항공 항공기로 운항,100,hawai,"최저 1,729,100 원"
02월 08일,20:35,13:50,14시간 42분,"  HNL
 경유",KE053,HA353   하와이안항공 항공기로 운항,100,hawai,"최저 1,239,100 원"
02월 09일,20:35,13:10,11시간 35분,"  HNL
 경유",KE053,HA273   하와이안항공 항공기로 운항,101,hawai,"최저 1,239,100 원"
02월 09일,13:10,20:35,11시간 35분,"  HNL
 경유",KE053,KE7757   하와이안항공 항공기로 운항,101,hawai,"최저 1,058,500 원"
02월 09일,20:35,13:10,12시간 15분,"  HNL
 경유",KE053,HA293   하와이안항공 항공기로 운항,101,hawai,"최저 1,239,100 원"
02월 09일,13:10,20:35,12시간 15분,"  HNL
 경유",KE053,KE7753   하와이안항공 항공기로 운항,101,hawai,"최저 1,058,500 원"
02월 09일,20:35,13:50,13시간 22분,"  HNL
 경유",KE053,HA323   하와이안항공 항공기로 운항,101,hawai,"최저 1,239,100 원"
02월 09일,13:50,20:35,13시간 22분,"  HNL
 경유",KE053,KE7751   하와이안항공 항공기로 운항,101,hawai,"최저 1,058,500 원"
02월 09일,20:35,13:50,14시간 42분,"  HNL
 경유",KE053,HA353   하와이안항공 항공기로 운항,101,hawai,"최저 1,239,100 원"
02월 09일,13:50,20:35,15시간 7분,"  HNL
 경유",KE053,HA373   하와이안항공 항공기로 운항,101,hawai,"최저 1,239,100 원"
02월 09일,20:35,14:57,16시간 5분,"  HNL
 경유",KE053,HA393   하와이안항공 항공기로 운항,101,hawai,"최저 1,239,100 원"
02월 09일,14:57,20:35,16시간 50분,"  HNL
 경유",KE053,HA513   하와이안항공 항공기로 운항,101,hawai,"최저 1,239,100 원"
02월 09일,20:35,14:57,17시간 36분,"  HNL
 경유",KE053,HA533   하와이안항공 항공기로 운항,101,hawai,"최저 1,239,100 원"
02월 09일,14:57,20:35,19시간 35분,"  HNL
 경유",KE053,HA563   하와이안항공 항공기로 운항,101,hawai,"최저 1,239,100 원"
02월 10일,21:25,13:10,10시간 45분,"  HNL
 경유",KE7895   하와이안항공 항공기로 운항,KE7757   하와이안항공 항공기로 운항,102,hawai,"최저 1,548,500 원"
02월 10일,13:10,21:25,10시간 45분,"  HNL
 경유",KE7895   하와이안항공 항공기로 운항,HA273   하와이안항공 항공기로 운항,102,hawai,"최저 1,729,100 원"
02월 10일,21:25,13:10,11시간 25분,"  HNL
 경유",KE7895   하와이안항공 항공기로 운항,KE7753   하와이안항공 항공기로 운항,102,hawai,"최저 1,548,500 원"
02월 10일,13:10,21:25,11시간 25분,"  HNL
 경유",KE7895   하와이안항공 항공기로 운항,HA293   하와이안항공 항공기로 운항,102,hawai,"최저 1,729,100 원"
02월 10일,21:25,13:50,11시간 35분,"  HNL
 경유",KE053,KE7757   하와이안항공 항공기로 운항,102,hawai,"최저 1,058,500 원"
02월 10일,13:50,21:25,11시간 35분,"  HNL
 경유",KE053,HA273   하와이안항공 항공기로 운항,102,hawai,"최저 1,239,100 원"
02월 10일,21:25,13:50,12시간 15분,"  HNL
 경유",KE053,HA293   하와이안항공 항공기로 운항,102,hawai,"최저 1,239,100 원"
02월 10일,13:50,20:35,12시간 15분,"  HNL
 경유",KE053,KE7753   하와이안항공 항공기로 운항,102,hawai,"최저 1,148,500 원"
02월 10일,20:35,13:10,12시간 32분,"  HNL
 경유",KE7895   하와이안항공 항공기로 운항,KE7751   하와이안항공 항공기로 운항,102,hawai,"최저 1,548,500 원"
02월 10일,13:10,20:35,12시간 32분,"  HNL
 경유",KE7895   하와이안항공 항공기로 운항,HA323   하와이안항공 항공기로 운항,102,hawai,"최저 1,729,100 원"
02월 10일,20:35,13:10,13시간 22분,"  HNL
 경유",KE053,HA323   하와이안항공 항공기로 운항,102,hawai,"최저 1,239,100 원"
02월 10일,13:10,20:35,13시간 22분,"  HNL
 경유",KE053,KE7751   하와이안항공 항공기로 운항,102,hawai,"최저 1,058,500 원"
02월 10일,20:35,13:50,13시간 52분,"  HNL
 경유",KE7895   하와이안항공 항공기로 운항,HA353   하와이안항공 항공기로 운항,102,hawai,"최저 1,729,100 원"
02월 10일,13:50,20:35,14시간 17분,"  HNL
 경유",KE7895   하와이안항공 항공기로 운항,HA373   하와이안항공 항공기로 운항,102,hawai,"최저 1,729,100 원"
02월 11일,21:25,13:10,10시간 45분,"  HNL
 경유",KE7895   하와이안항공 항공기로 운항,KE7757   하와이안항공 항공기로 운항,103,hawai,"최저 1,603,500 원"
02월 11일,13:10,21:25,10시간 45분,"  HNL
 경유",KE7895   하와이안항공 항공기로 운항,HA273   하와이안항공 항공기로 운항,103,hawai,"최저 1,784,100 원"
02월 11일,21:25,13:10,11시간 25분,"  HNL
 경유",KE7895   하와이안항공 항공기로 운항,HA293   하와이안항공 항공기로 운항,103,hawai,"최저 1,784,100 원"
02월 11일,13:10,21:25,11시간 25분,"  HNL
 경유",KE7895   하와이안항공 항공기로 운항,KE7753   하와이안항공 항공기로 운항,103,hawai,"최저 1,603,500 원"
02월 11일,21:25,13:50,11시간 35분,"  HNL
 경유",KE053,HA273   하와이안항공 항공기로 운항,103,hawai,"최저 1,329,100 원"
02월 11일,13:50,21:25,11시간 35분,"  HNL
 경유",KE053,KE7757   하와이안항공 항공기로 운항,103,hawai,"최저 1,148,500 원"
02월 11일,21:25,13:50,12시간 15분,"  HNL
 경유",KE053,KE7753   하와이안항공 항공기로 운항,103,hawai,"최저 1,148,500 원"
02월 11일,13:50,20:35,12시간 15분,"  HNL
 경유",KE053,HA293   하와이안항공 항공기로 운항,103,hawai,"최저 1,329,100 원"
02월 11일,20:35,13:10,12시간 32분,"  HNL
 경유",KE7895   하와이안항공 항공기로 운항,HA323   하와이안항공 항공기로 운항,103,hawai,"최저 1,784,100 원"
02월 11일,13:10,20:35,12시간 32분,"  HNL
 경유",KE7895   하와이안항공 항공기로 운항,KE7751   하와이안항공 항공기로 운항,103,hawai,"최저 1,603,500 원"
02월 11일,20:35,13:10,13시간 22분,"  HNL
 경유",KE053,HA323   하와이안항공 항공기로 운항,103,hawai,"최저 1,329,100 원"
02월 11일,13:10,20:35,13시간 22분,"  HNL
 경유",KE053,KE7751   하와이안항공 항공기로 운항,103,hawai,"최저 1,238,500 원"
02월 11일,20:35,13:50,13시간 52분,"  HNL
 경유",KE7895   하와이안항공 항공기로 운항,HA353   하와이안항공 항공기로 운항,103,hawai,"최저 1,784,100 원"
02월 11일,13:50,20:35,14시간 17분,"  HNL
 경유",KE7895   하와이안항공 항공기로 운항,HA373   하와이안항공 항공기로 운항,103,hawai,"최저 1,784,100 원"
02월 12일,21:25,13:10,10시간 45분,"  HNL
 경유",KE7895   하와이안항공 항공기로 운항,HA273   하와이안항공 항공기로 운항,104,hawai,"최저 1,784,100 원"
02월 12일,13:10,21:25,10시간 45분,"  HNL
 경유",KE7895   하와이안항공 항공기로 운항,KE7757   하와이안항공 항공기로 운항,104,hawai,"최저 1,603,500 원"
02월 12일,21:25,13:10,11시간 25분,"  HNL
 경유",KE7895   하와이안항공 항공기로 운항,HA293   하와이안항공 항공기로 운항,104,hawai,"최저 1,784,100 원"
02월 12일,13:10,21:25,11시간 25분,"  HNL
 경유",KE7895   하와이안항공 항공기로 운항,KE7753   하와이안항공 항공기로 운항,104,hawai,"최저 1,603,500 원"
02월 12일,21:25,13:50,11시간 35분,"  HNL
 경유",KE053,KE7757   하와이안항공 항공기로 운항,104,hawai,"최저 1,148,500 원"
02월 12일,13:50,21:25,11시간 35분,"  HNL
 경유",KE053,HA273   하와이안항공 항공기로 운항,104,hawai,"최저 1,329,100 원"
02월 12일,21:25,13:50,12시간 15분,"  HNL
 경유",KE053,KE7753   하와이안항공 항공기로 운항,104,hawai,"최저 1,148,500 원"
02월 12일,13:50,20:35,12시간 15분,"  HNL
 경유",KE053,HA293   하와이안항공 항공기로 운항,104,hawai,"최저 1,329,100 원"
02월 12일,20:35,13:10,12시간 32분,"  HNL
 경유",KE7895   하와이안항공 항공기로 운항,HA323   하와이안항공 항공기로 운항,104,hawai,"최저 1,784,100 원"
02월 12일,13:10,20:35,12시간 32분,"  HNL
 경유",KE7895   하와이안항공 항공기로 운항,KE7751   하와이안항공 항공기로 운항,104,hawai,"최저 1,603,500 원"
02월 12일,20:35,13:10,13시간 22분,"  HNL
 경유",KE053,KE7751   하와이안항공 항공기로 운항,104,hawai,"최저 1,148,500 원"
02월 12일,13:10,20:35,13시간 22분,"  HNL
 경유",KE053,HA323   하와이안항공 항공기로 운항,104,hawai,"최저 1,329,100 원"
02월 12일,20:35,13:50,13시간 52분,"  HNL
 경유",KE7895   하와이안항공 항공기로 운항,HA353   하와이안항공 항공기로 운항,104,hawai,"최저 1,784,100 원"
02월 12일,13:50,20:35,14시간 17분,"  HNL
 경유",KE7895   하와이안항공 항공기로 운항,HA373   하와이안항공 항공기로 운항,104,hawai,"최저 1,784,100 원"
02월 13일,21:25,13:10,10시간 45분,"  HNL
 경유",KE7895   하와이안항공 항공기로 운항,KE7757   하와이안항공 항공기로 운항,105,hawai,"최저 1,548,500 원"
02월 13일,13:10,21:25,10시간 45분,"  HNL
 경유",KE7895   하와이안항공 항공기로 운항,HA273   하와이안항공 항공기로 운항,105,hawai,"최저 1,729,100 원"
02월 13일,21:25,13:10,11시간 25분,"  HNL
 경유",KE7895   하와이안항공 항공기로 운항,HA293   하와이안항공 항공기로 운항,105,hawai,"최저 1,729,100 원"
02월 13일,13:10,21:25,11시간 25분,"  HNL
 경유",KE7895   하와이안항공 항공기로 운항,KE7753   하와이안항공 항공기로 운항,105,hawai,"최저 1,548,500 원"
02월 13일,21:25,13:50,11시간 35분,"  HNL
 경유",KE053,HA273   하와이안항공 항공기로 운항,105,hawai,"최저 1,239,100 원"
02월 13일,13:50,21:25,11시간 35분,"  HNL
 경유",KE053,KE7757   하와이안항공 항공기로 운항,105,hawai,"최저 1,058,500 원"
02월 13일,21:25,13:50,12시간 15분,"  HNL
 경유",KE053,KE7753   하와이안항공 항공기로 운항,105,hawai,"최저 1,058,500 원"
02월 13일,13:50,20:35,12시간 15분,"  HNL
 경유",KE053,HA293   하와이안항공 항공기로 운항,105,hawai,"최저 1,239,100 원"
02월 13일,20:35,13:10,12시간 32분,"  HNL
 경유",KE7895   하와이안항공 항공기로 운항,HA323   하와이안항공 항공기로 운항,105,hawai,"최저 1,729,100 원"
02월 13일,13:10,20:35,12시간 32분,"  HNL
 경유",KE7895   하와이안항공 항공기로 운항,KE7751   하와이안항공 항공기로 운항,105,hawai,"최저 1,548,500 원"
02월 13일,20:35,13:10,13시간 22분,"  HNL
 경유",KE053,HA323   하와이안항공 항공기로 운항,105,hawai,"최저 1,239,100 원"
02월 13일,13:10,20:35,13시간 22분,"  HNL
 경유",KE053,KE7751   하와이안항공 항공기로 운항,105,hawai,"최저 1,058,500 원"
02월 13일,20:35,13:50,13시간 52분,"  HNL
 경유",KE7895   하와이안항공 항공기로 운항,HA353   하와이안항공 항공기로 운항,105,hawai,"최저 1,729,100 원"
02월 13일,13:50,20:35,14시간 17분,"  HNL
 경유",KE7895   하와이안항공 항공기로 운항,HA373   하와이안항공 항공기로 운항,105,hawai,"최저 1,729,100 원"
02월 14일,20:35,13:10,11시간 35분,"  HNL
 경유",KE053,KE7757   하와이안항공 항공기로 운항,106,hawai,"최저 1,058,500 원"
02월 14일,13:10,20:35,11시간 35분,"  HNL
 경유",KE053,HA273   하와이안항공 항공기로 운항,106,hawai,"최저 1,239,100 원"
02월 14일,20:35,13:10,12시간 15분,"  HNL
 경유",KE053,KE7751   하와이안항공 항공기로 운항,106,hawai,"최저 1,058,500 원"
02월 14일,13:10,20:35,12시간 15분,"  HNL
 경유",KE053,HA293   하와이안항공 항공기로 운항,106,hawai,"최저 1,239,100 원"
02월 14일,20:35,13:50,13시간 22분,"  HNL
 경유",KE053,KE7753   하와이안항공 항공기로 운항,106,hawai,"최저 1,058,500 원"
02월 14일,13:50,20:35,13시간 22분,"  HNL
 경유",KE053,HA323   하와이안항공 항공기로 운항,106,hawai,"최저 1,239,100 원"
02월 14일,20:35,13:50,14시간 42분,"  HNL
 경유",KE053,HA353   하와이안항공 항공기로 운항,106,hawai,"최저 1,239,100 원"
02월 14일,13:50,20:35,15시간 7분,"  HNL
 경유",KE053,HA373   하와이안항공 항공기로 운항,106,hawai,"최저 1,239,100 원"
02월 14일,20:35,14:57,16시간 5분,"  HNL
 경유",KE053,HA393   하와이안항공 항공기로 운항,106,hawai,"최저 1,239,100 원"
02월 14일,14:57,20:35,16시간 50분,"  HNL
 경유",KE053,HA513   하와이안항공 항공기로 운항,106,hawai,"최저 1,239,100 원"
02월 14일,20:35,14:57,17시간 36분,"  HNL
 경유",KE053,HA533   하와이안항공 항공기로 운항,106,hawai,"최저 1,239,100 원"
02월 14일,14:57,20:35,19시간 35분,"  HNL
 경유",KE053,HA563   하와이안항공 항공기로 운항,106,hawai,"최저 1,239,100 원"
02월 14일,20:35,16:17,29시간 16분,"  HNL
 경유",KE053,HA123   하와이안항공 항공기로 운항,106,hawai,"최저 1,239,100 원"
02월 14일,16:17,20:35,30시간 15분,"  HNL
 경유",KE053,HA143   하와이안항공 항공기로 운항,106,hawai,"최저 1,239,100 원"
02월 14일,20:35,16:42,31시간 20분,"  HNL
 경유",KE053,HA163   하와이안항공 항공기로 운항,106,hawai,"최저 1,239,100 원"
02월 14일,16:42,20:35,32시간 5분,"  HNL
 경유",KE053,HA183   하와이안항공 항공기로 운항,106,hawai,"최저 1,239,100 원"
02월 15일,21:25,13:10,10시간 45분,"  HNL
 경유",KE7895   하와이안항공 항공기로 운항,KE7757   하와이안항공 항공기로 운항,107,hawai,"최저 1,548,500 원"
02월 15일,13:10,21:25,10시간 45분,"  HNL
 경유",KE7895   하와이안항공 항공기로 운항,HA273   하와이안항공 항공기로 운항,107,hawai,"최저 1,729,100 원"
02월 15일,21:25,13:10,11시간 25분,"  HNL
 경유",KE7895   하와이안항공 항공기로 운항,HA293   하와이안항공 항공기로 운항,107,hawai,"최저 1,729,100 원"
02월 15일,13:10,21:25,11시간 25분,"  HNL
 경유",KE7895   하와이안항공 항공기로 운항,KE7751   하와이안항공 항공기로 운항,107,hawai,"최저 1,548,500 원"
02월 15일,21:25,13:50,11시간 35분,"  HNL
 경유",KE053,KE7757   하와이안항공 항공기로 운항,107,hawai,"최저 1,058,500 원"
02월 15일,13:50,21:25,11시간 35분,"  HNL
 경유",KE053,HA273   하와이안항공 항공기로 운항,107,hawai,"최저 1,239,100 원"
02월 15일,21:25,13:50,12시간 15분,"  HNL
 경유",KE053,KE7751   하와이안항공 항공기로 운항,107,hawai,"최저 1,148,500 원"
02월 15일,13:50,20:35,12시간 15분,"  HNL
 경유",KE053,HA293   하와이안항공 항공기로 운항,107,hawai,"최저 1,239,100 원"
02월 15일,20:35,13:10,12시간 32분,"  HNL
 경유",KE7895   하와이안항공 항공기로 운항,KE7753   하와이안항공 항공기로 운항,107,hawai,"최저 1,548,500 원"
02월 15일,13:10,20:35,12시간 32분,"  HNL
 경유",KE7895   하와이안항공 항공기로 운항,HA323   하와이안항공 항공기로 운항,107,hawai,"최저 1,729,100 원"
02월 15일,20:35,13:10,13시간 22분,"  HNL
 경유",KE053,HA323   하와이안항공 항공기로 운항,107,hawai,"최저 1,239,100 원"
02월 15일,13:10,20:35,13시간 22분,"  HNL
 경유",KE053,KE7753   하와이안항공 항공기로 운항,107,hawai,"최저 1,058,500 원"
02월 15일,20:35,13:50,13시간 52분,"  HNL
 경유",KE7895   하와이안항공 항공기로 운항,HA353   하와이안항공 항공기로 운항,107,hawai,"최저 1,729,100 원"
02월 15일,13:50,20:35,14시간 17분,"  HNL
 경유",KE7895   하와이안항공 항공기로 운항,HA373   하와이안항공 항공기로 운항,107,hawai,"최저 1,729,100 원"
02월 15일,20:35,13:50,14시간 42분,"  HNL
 경유",KE053,HA353   하와이안항공 항공기로 운항,107,hawai,"최저 1,239,100 원"
02월 15일,13:50,21:25,15시간 7분,"  HNL
 경유",KE053,HA373   하와이안항공 항공기로 운항,107,hawai,"최저 1,239,100 원"
02월 16일,20:35,13:10,11시간 35분,"  HNL
 경유",KE053,KE7757   하와이안항공 항공기로 운항,108,hawai,"최저 1,058,500 원"
02월 16일,13:10,20:35,11시간 35분,"  HNL
 경유",KE053,HA273   하와이안항공 항공기로 운항,108,hawai,"최저 1,239,100 원"
02월 16일,20:35,13:10,12시간 15분,"  HNL
 경유",KE053,HA293   하와이안항공 항공기로 운항,108,hawai,"최저 1,239,100 원"
02월 16일,13:10,20:35,12시간 15분,"  HNL
 경유",KE053,KE7753   하와이안항공 항공기로 운항,108,hawai,"최저 1,058,500 원"
02월 16일,20:35,13:50,13시간 22분,"  HNL
 경유",KE053,HA323   하와이안항공 항공기로 운항,108,hawai,"최저 1,239,100 원"
02월 16일,13:50,20:35,13시간 22분,"  HNL
 경유",KE053,KE7751   하와이안항공 항공기로 운항,108,hawai,"최저 1,058,500 원"
02월 16일,20:35,13:50,14시간 42분,"  HNL
 경유",KE053,HA353   하와이안항공 항공기로 운항,108,hawai,"최저 1,239,100 원"
02월 16일,13:50,20:35,15시간 7분,"  HNL
 경유",KE053,HA373   하와이안항공 항공기로 운항,108,hawai,"최저 1,239,100 원"
02월 16일,20:35,14:57,16시간 5분,"  HNL
 경유",KE053,HA393   하와이안항공 항공기로 운항,108,hawai,"최저 1,239,100 원"
02월 16일,14:57,20:35,16시간 50분,"  HNL
 경유",KE053,HA513   하와이안항공 항공기로 운항,108,hawai,"최저 1,239,100 원"
02월 16일,20:35,14:57,17시간 36분,"  HNL
 경유",KE053,HA533   하와이안항공 항공기로 운항,108,hawai,"최저 1,239,100 원"
02월 16일,14:57,20:35,19시간 35분,"  HNL
 경유",KE053,HA563   하와이안항공 항공기로 운항,108,hawai,"최저 1,239,100 원"
02월 17일,21:25,13:10,10시간 45분,"  HNL
 경유",KE7895   하와이안항공 항공기로 운항,KE7757   하와이안항공 항공기로 운항,109,hawai,"최저 1,548,500 원"
02월 17일,13:10,21:25,10시간 45분,"  HNL
 경유",KE7895   하와이안항공 항공기로 운항,HA273   하와이안항공 항공기로 운항,109,hawai,"최저 1,729,100 원"
02월 17일,21:25,13:10,11시간 25분,"  HNL
 경유",KE7895   하와이안항공 항공기로 운항,HA293   하와이안항공 항공기로 운항,109,hawai,"최저 1,729,100 원"
02월 17일,13:10,21:25,11시간 25분,"  HNL
 경유",KE7895   하와이안항공 항공기로 운항,KE7753   하와이안항공 항공기로 운항,109,hawai,"최저 1,548,500 원"
02월 17일,21:25,13:50,11시간 35분,"  HNL
 경유",KE053,HA273   하와이안항공 항공기로 운항,109,hawai,"최저 1,239,100 원"
02월 17일,13:50,21:25,11시간 35분,"  HNL
 경유",KE053,KE7757   하와이안항공 항공기로 운항,109,hawai,"최저 1,058,500 원"
02월 17일,21:25,13:50,12시간 15분,"  HNL
 경유",KE053,HA293   하와이안항공 항공기로 운항,109,hawai,"최저 1,239,100 원"
02월 17일,13:50,20:35,12시간 15분,"  HNL
 경유",KE053,KE7753   하와이안항공 항공기로 운항,109,hawai,"최저 1,148,500 원"
02월 17일,20:35,13:10,12시간 32분,"  HNL
 경유",KE7895   하와이안항공 항공기로 운항,KE7751   하와이안항공 항공기로 운항,109,hawai,"최저 1,548,500 원"
02월 17일,13:10,20:35,12시간 32분,"  HNL
 경유",KE7895   하와이안항공 항공기로 운항,HA323   하와이안항공 항공기로 운항,109,hawai,"최저 1,729,100 원"
02월 17일,20:35,13:10,13시간 22분,"  HNL
 경유",KE053,HA323   하와이안항공 항공기로 운항,109,hawai,"최저 1,239,100 원"
02월 17일,13:10,20:35,13시간 22분,"  HNL
 경유",KE053,KE7751   하와이안항공 항공기로 운항,109,hawai,"최저 1,148,500 원"
02월 17일,20:35,13:50,13시간 52분,"  HNL
 경유",KE7895   하와이안항공 항공기로 운항,HA353   하와이안항공 항공기로 운항,109,hawai,"최저 1,729,100 원"
02월 17일,13:50,20:35,14시간 17분,"  HNL
 경유",KE7895   하와이안항공 항공기로 운항,HA373   하와이안항공 항공기로 운항,109,hawai,"최저 1,729,100 원"
02월 17일,20:35,13:50,14시간 42분,"  HNL
 경유",KE053,HA353   하와이안항공 항공기로 운항,109,hawai,"최저 1,239,100 원"
02월 18일,21:25,13:10,10시간 45분,"  HNL
 경유",KE7895   하와이안항공 항공기로 운항,KE7757   하와이안항공 항공기로 운항,110,hawai,"최저 1,603,500 원"
02월 18일,13:10,21:25,10시간 45분,"  HNL
 경유",KE7895   하와이안항공 항공기로 운항,HA273   하와이안항공 항공기로 운항,110,hawai,"최저 1,784,100 원"
02월 18일,21:25,13:10,11시간 25분,"  HNL
 경유",KE7895   하와이안항공 항공기로 운항,HA293   하와이안항공 항공기로 운항,110,hawai,"최저 1,784,100 원"
02월 18일,13:10,21:25,11시간 25분,"  HNL
 경유",KE7895   하와이안항공 항공기로 운항,KE7753   하와이안항공 항공기로 운항,110,hawai,"최저 1,603,500 원"
02월 18일,21:25,13:50,11시간 35분,"  HNL
 경유",KE053,KE7757   하와이안항공 항공기로 운항,110,hawai,"최저 1,238,500 원"
02월 18일,13:50,21:25,11시간 35분,"  HNL
 경유",KE053,HA273   하와이안항공 항공기로 운항,110,hawai,"최저 1,509,100 원"
02월 18일,21:25,13:50,12시간 15분,"  HNL
 경유",KE053,HA293   하와이안항공 항공기로 운항,110,hawai,"최저 1,509,100 원"
02월 18일,13:50,20:35,12시간 15분,"  HNL
 경유",KE053,KE7753   하와이안항공 항공기로 운항,110,hawai,"최저 1,418,500 원"
02월 18일,20:35,13:10,12시간 32분,"  HNL
 경유",KE7895   하와이안항공 항공기로 운항,KE7751   하와이안항공 항공기로 운항,110,hawai,"최저 1,603,500 원"
02월 18일,13:10,20:35,12시간 32분,"  HNL
 경유",KE7895   하와이안항공 항공기로 운항,HA323   하와이안항공 항공기로 운항,110,hawai,"최저 1,784,100 원"
02월 18일,20:35,13:10,13시간 22분,"  HNL
 경유",KE053,HA323   하와이안항공 항공기로 운항,110,hawai,"최저 1,509,100 원"
02월 18일,13:10,20:35,13시간 22분,"  HNL
 경유",KE053,KE7751   하와이안항공 항공기로 운항,110,hawai,"최저 1,328,500 원"
02월 18일,20:35,13:50,13시간 52분,"  HNL
 경유",KE7895   하와이안항공 항공기로 운항,HA353   하와이안항공 항공기로 운항,110,hawai,"최저 1,784,100 원"
02월 18일,13:50,20:35,14시간 17분,"  HNL
 경유",KE7895   하와이안항공 항공기로 운항,HA373   하와이안항공 항공기로 운항,110,hawai,"최저 1,784,100 원"
02월 18일,20:35,13:50,14시간 42분,"  HNL
 경유",KE053,HA353   하와이안항공 항공기로 운항,110,hawai,"최저 1,329,100 원"
02월 19일,21:25,13:10,10시간 45분,"  HNL
 경유",KE7895   하와이안항공 항공기로 운항,HA273   하와이안항공 항공기로 운항,111,hawai,"최저 1,784,100 원"
02월 19일,13:10,21:25,10시간 45분,"  HNL
 경유",KE7895   하와이안항공 항공기로 운항,KE7757   하와이안항공 항공기로 운항,111,hawai,"최저 1,603,500 원"
02월 19일,21:25,13:10,11시간 25분,"  HNL
 경유",KE7895   하와이안항공 항공기로 운항,HA293   하와이안항공 항공기로 운항,111,hawai,"최저 1,784,100 원"
02월 19일,13:10,21:25,11시간 25분,"  HNL
 경유",KE7895   하와이안항공 항공기로 운항,KE7753   하와이안항공 항공기로 운항,111,hawai,"최저 1,603,500 원"
02월 19일,21:25,13:50,11시간 35분,"  HNL
 경유",KE053,HA273   하와이안항공 항공기로 운항,111,hawai,"최저 1,329,100 원"
02월 19일,13:50,21:25,11시간 35분,"  HNL
 경유",KE053,KE7757   하와이안항공 항공기로 운항,111,hawai,"최저 1,148,500 원"
02월 19일,21:25,13:50,12시간 15분,"  HNL
 경유",KE053,HA293   하와이안항공 항공기로 운항,111,hawai,"최저 1,329,100 원"
02월 19일,13:50,20:35,12시간 15분,"  HNL
 경유",KE053,KE7753   하와이안항공 항공기로 운항,111,hawai,"최저 1,148,500 원"
02월 19일,20:35,13:10,12시간 32분,"  HNL
 경유",KE7895   하와이안항공 항공기로 운항,KE7751   하와이안항공 항공기로 운항,111,hawai,"최저 1,603,500 원"
02월 19일,13:10,20:35,12시간 32분,"  HNL
 경유",KE7895   하와이안항공 항공기로 운항,HA323   하와이안항공 항공기로 운항,111,hawai,"최저 1,784,100 원"
02월 19일,20:35,13:10,13시간 22분,"  HNL
 경유",KE053,HA323   하와이안항공 항공기로 운항,111,hawai,"최저 1,329,100 원"
02월 19일,13:10,20:35,13시간 22분,"  HNL
 경유",KE053,KE7751   하와이안항공 항공기로 운항,111,hawai,"최저 1,148,500 원"
